cases_date,cases_Country/Region,cases_Province/State,cases_Lat,cases_Long,cases_case_lat_long_id,country_populations_pop2020,country_populations_dropdownData,country_populations_area,country_populations_Density,country_populations_GrowthRate,country_populations_worldPercentage_updated,country_populations_rank_updated,cases_max_date,recovered,confirmed,deaths,10_or_more_confirmed_cases,10_or_more_confirmed_cases_day_count
2020-01-23,China,Fujian,26.0789,117.9874,120,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,5,0,False,2.0
2020-01-23,China,Gansu,37.8099,101.0583,240,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,2,0,False,2.0
2020-01-23,China,Guangdong,23.3417,113.4244,107,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,2,32,0,True,2.0
2020-01-23,China,Guangxi,23.8298,108.7881,111,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,5,0,False,2.0
2020-01-23,China,Guizhou,26.8154,106.8748,123,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,3,0,False,2.0
2020-01-23,China,Hainan,19.1959,109.7453,97,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,5,0,False,2.0
2020-01-23,China,Hebei,39.549,116.1306,279,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,1,1,False,2.0
2020-01-23,China,Heilongjiang,47.861999999999995,127.7615,435,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,2,0,False,2.0
2020-01-23,China,Henan,33.882,113.61399999999999,184,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,5,0,False,2.0
2020-01-23,China,Hong Kong,22.3,114.2,106,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,2,0,False,2.0
2020-01-23,China,Hubei,30.9756,112.2707,151,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,28,444,17,True,2.0
2020-01-23,China,Hunan,27.6104,111.7088,127,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,9,0,False,2.0
2020-01-23,China,Jiangsu,32.9711,119.455,171,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,5,0,False,2.0
2020-01-23,China,Jiangxi,27.614,115.7221,128,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,7,0,False,2.0
2020-01-23,China,Jilin,43.6661,126.1923,383,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,1,0,False,2.0
2020-01-23,China,Liaoning,41.2956,122.6085,332,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,3,0,False,2.0
2020-01-23,China,Macau,22.1667,113.55,105,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,2,0,False,2.0
2020-01-23,China,Ningxia,37.2692,106.1655,228,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,1,0,False,2.0
2020-01-23,China,Shaanxi,35.1917,108.8701,203,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,3,0,False,2.0
2020-01-23,China,Shandong,36.3427,118.1498,220,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,6,0,False,2.0
2020-01-23,China,Shanghai,31.201999999999998,121.4491,155,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,16,0,True,2.0
2020-01-23,China,Shanxi,37.5777,112.2922,233,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,1,0,False,2.0
2020-01-23,China,Sichuan,30.6171,102.7103,148,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,8,0,False,2.0
2020-01-23,China,Tianjin,39.3054,117.323,274,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,4,0,False,2.0
2020-01-23,China,Xinjiang,41.1129,85.2401,324,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,2,0,False,2.0
2020-01-23,China,Yunnan,24.974,101.48700000000001,114,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,2,0,False,2.0
2020-01-23,China,Zhejiang,29.1832,120.0934,136,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,27,0,True,2.0
2020-01-23,Japan,missing,36.0,138.0,214,126476.461,missing,377930.0,334.6558,0.997,0.016226172002467412,11,2020-03-20,0,1,0,False,2.0
2020-01-23,"Korea, South",missing,36.0,128.0,213,51269.185,missing,100210.0,511.6175,1.0009,0.006577529191272375,28,2020-03-20,0,1,0,False,2.0
2020-01-23,Singapore,missing,1.2833,103.8333,38,5850.342,missing,710.0,8239.9183,1.0079,0.0007505638188694986,114,2020-03-20,0,1,0,False,1.0
2020-01-23,Thailand,missing,15.0,101.0,79,69799.978,missing,513120.0,136.0305,1.0025,0.008954918882466528,20,2020-03-20,0,3,0,False,2.0
2020-01-23,US,"King County, WA",47.6062,-122.3321,432,331002.651,missing,9372610.0,35.316,1.0059,0.04246565650187423,3,2020-03-20,0,1,0,False,2.0
2020-01-23,Vietnam,missing,16.0,108.0,83,97338.579,missing,331212.0,293.88599999999997,1.0091,0.012487956358375352,15,2020-03-20,0,2,0,False,1.0
2020-01-24,China,Anhui,31.8257,117.2264,159,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,15,0,True,3.0
2020-01-24,China,Beijing,40.1824,116.4142,299,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,1,36,0,True,3.0
2020-01-24,China,Chongqing,30.0572,107.874,143,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,27,0,True,3.0
2020-01-24,China,Fujian,26.0789,117.9874,120,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,10,0,True,3.0
2020-01-24,China,Gansu,37.8099,101.0583,240,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,2,0,False,3.0
2020-01-24,China,Guangdong,23.3417,113.4244,107,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,2,53,0,True,3.0
2020-01-24,China,Guangxi,23.8298,108.7881,111,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,23,0,True,3.0
2020-01-24,China,Guizhou,26.8154,106.8748,123,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,3,0,False,3.0
2020-01-24,China,Hainan,19.1959,109.7453,97,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,8,0,False,3.0
2020-01-24,China,Hebei,39.549,116.1306,279,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,2,1,False,3.0
2020-01-24,China,Heilongjiang,47.861999999999995,127.7615,435,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,4,1,False,3.0
2020-01-24,China,Henan,33.882,113.61399999999999,184,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,9,0,False,3.0
2020-01-24,China,Hong Kong,22.3,114.2,106,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,2,0,False,3.0
2020-01-24,China,Hubei,30.9756,112.2707,151,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,31,549,24,True,3.0
2020-01-24,China,Hunan,27.6104,111.7088,127,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,24,0,True,3.0
2020-01-24,China,Inner Mongolia,44.0935,113.9448,394,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,1,0,False,3.0
2020-01-24,China,Jiangsu,32.9711,119.455,171,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,9,0,False,3.0
2020-01-24,China,Jiangxi,27.614,115.7221,128,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,18,0,True,3.0
2020-01-24,China,Jilin,43.6661,126.1923,383,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,3,0,False,3.0
2020-01-24,China,Liaoning,41.2956,122.6085,332,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,4,0,False,3.0
2020-01-24,China,Macau,22.1667,113.55,105,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,2,0,False,3.0
2020-01-24,China,Ningxia,37.2692,106.1655,228,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,2,0,False,3.0
2020-01-24,China,Shaanxi,35.1917,108.8701,203,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,5,0,False,3.0
2020-01-24,China,Shandong,36.3427,118.1498,220,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,15,0,True,3.0
2020-01-24,China,Shanghai,31.201999999999998,121.4491,155,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,1,20,0,True,3.0
2020-01-24,China,Shanxi,37.5777,112.2922,233,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,1,0,False,3.0
2020-01-24,China,Sichuan,30.6171,102.7103,148,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,15,0,True,3.0
2020-01-24,China,Tianjin,39.3054,117.323,274,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,8,0,False,3.0
2020-01-24,China,Xinjiang,41.1129,85.2401,324,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,2,0,False,3.0
2020-01-24,China,Yunnan,24.974,101.48700000000001,114,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,5,0,False,3.0
2020-01-24,China,Zhejiang,29.1832,120.0934,136,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,1,43,0,True,3.0
2020-01-24,France,France,46.2276,2.2137,416,65273.511,missing,551695.0,118.3145,1.0022,0.008374200292423967,22,2020-03-20,0,2,0,False,1.0
2020-01-24,Japan,missing,36.0,138.0,214,126476.461,missing,377930.0,334.6558,0.997,0.016226172002467412,11,2020-03-20,0,2,0,False,3.0
2020-01-24,"Korea, South",missing,36.0,128.0,213,51269.185,missing,100210.0,511.6175,1.0009,0.006577529191272375,28,2020-03-20,0,2,0,False,3.0
2020-01-24,Singapore,missing,1.2833,103.8333,38,5850.342,missing,710.0,8239.9183,1.0079,0.0007505638188694986,114,2020-03-20,0,3,0,False,2.0
