cases_date,cases_max_date,cases_Lat,cases_Long,cases_case_lat_long_id,cases_Country/Region,cases_Province/State,country_populations_pop2020,country_populations_area,country_populations_Density,country_populations_worldPercentage,country_populations_rank,continent_sub-region,continent_continentName,recovered,confirmed,deaths,canada_PROV_TERR_ID,canada_PROV_TERR_NAME_NOM,canada_GEO_UID,canada_GEO_ID,canada_GEO_NAME_NOM,canada_GEO_TYPE,canada_TOPIC_THEME,canada_TEXT_ID,canada_HIER_ID,canada_INDENT_ID,canada_TEXT_NAME_NOM,canada_NOTE_ID,canada_NOTE,canada_T_DATA_DONNEE,canada_T_SYM,canada_M_DATA_DONNEE,canada_M_SYM,canada_F_DATA_DONNEE,canada_F_SYM,10_or_more_confirmed_cases,10_or_more_confirmed_cases_day_count,25_or_more_confirmed_cases,25_or_more_confirmed_cases_day_count,100_or_more_confirmed_cases,100_or_more_confirmed_cases_day_count
2020-03-01,2020-04-01,32.0,53.0,153.0,Iran,,83992.94900000001,1648195.0,0.0509605653457267,0.010775792006612783,18,Southern Asia,,175,978,54,,,,,,,,,,,,,,,,,,,,True,10.0,True,9.0,True,5.0
2020-03-01,2020-04-01,32.9711,119.455,155.0,China,Jiangsu,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,536,631,0,,,,,,,,,,,,,,,,,,,,True,40.0,True,40.0,True,40.0
2020-03-01,2020-04-01,33.0,44.0,156.0,Iraq,,40222.492999999995,438317.0,0.09176576085344623,0.00516030480791237,36,Western Asia,,0,19,0,,,,,,,,,,,,,,,,,,,,True,2.0,False,7.0,False,7.0
2020-03-01,2020-04-01,33.0,65.0,157.0,Afghanistan,,38928.346,652230.0,0.059684997623537704,0.004994273503332483,37,Southern Asia,,0,1,0,,,,,,,,,,,,,,,,,,,,False,7.0,False,7.0,False,7.0
2020-03-01,2020-04-01,33.8547,35.8623,158.0,Lebanon,,6825.445,10452.0,0.653027650210486,0.0008756636902054144,109,Western Asia,,0,10,0,,,,,,,,,,,,,,,,,,,,True,1.0,False,10.0,False,10.0
2020-03-01,2020-04-01,33.882,113.614,159.0,China,Henan,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,1198,1272,22,,,,,,,,,,,,,,,,,,,,True,40.0,True,40.0,True,40.0
2020-03-01,2020-04-01,35.1917,108.8701,163.0,China,Shaanxi,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,208,245,1,,,,,,,,,,,,,,,,,,,,True,40.0,True,40.0,True,40.0
2020-03-01,2020-04-01,35.7452,95.9956,164.0,China,Qinghai,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,18,18,0,,,,,,,,,,,,,,,,,,,,True,40.0,False,40.0,False,40.0
2020-03-01,2020-04-01,36.0,128.0,166.0,"Korea, South",,51269.185,100210.0,0.5116174533479693,0.006577529191272375,28,Eastern Asia,,30,3736,17,,,,,,,,,,,,,,,,,,,,True,31.0,True,22.0,True,11.0
2020-03-01,2020-04-01,36.0,138.0,167.0,Japan,,126476.461,377930.0,0.3346557854629164,0.016226172002467412,11,Eastern Asia,,32,256,6,,,,,,,,,,,,,,,,,,,,True,32.0,True,24.0,True,10.0
2020-03-01,2020-04-01,36.3427,118.1498,169.0,China,Shandong,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,443,758,6,,,,,,,,,,,,,,,,,,,,True,40.0,True,40.0,True,40.0
2020-03-01,2020-04-01,37.0902,-95.7129,170.0,US,,331002.651,9372610.0,0.03531595265352981,0.04246565650187423,3,Northern America,North America,7,74,1,,,,,,,,,,,,,,,,,,,,True,28.0,True,7.0,False,40.0
2020-03-01,2020-04-01,37.2692,106.1655,171.0,China,Ningxia,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,69,73,0,,,,,,,,,,,,,,,,,,,,True,40.0,True,40.0,False,40.0
2020-03-01,2020-04-01,37.5777,112.2922,172.0,China,Shanxi,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,116,133,0,,,,,,,,,,,,,,,,,,,,True,40.0,True,40.0,True,40.0
2020-03-01,2020-04-01,37.8099,101.0583,174.0,China,Gansu,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,84,91,2,,,,,,,,,,,,,,,,,,,,True,40.0,True,40.0,False,40.0
2020-03-01,2020-04-01,39.0742,21.8243,176.0,Greece,,10423.054,131990.0,0.07896851276611865,0.0013372153652765945,87,Southern Europe,,0,7,0,,,,,,,,,,,,,,,,,,,,False,5.0,False,5.0,False,5.0
2020-03-01,2020-04-01,39.3054,117.323,177.0,China,Tianjin,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,111,136,3,,,,,,,,,,,,,,,,,,,,True,40.0,True,40.0,True,40.0
2020-03-01,2020-04-01,39.549,116.1306,179.0,China,Hebei,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,294,318,6,,,,,,,,,,,,,,,,,,,,True,40.0,True,40.0,True,40.0
2020-03-01,2020-04-01,40.0,-4.0,180.0,Spain,,46754.778,505992.0,0.09240220794004649,0.005998357826957059,30,Southern Europe,,2,84,0,,,,,,,,,,,,,,,,,,,,True,5.0,True,3.0,False,30.0
2020-03-01,2020-04-01,40.0691,45.0382,181.0,Armenia,,2963.243,29743.0,0.09962824866355109,0.00038016631887816295,137,Western Asia,,0,1,0,,,,,,,,,,,,,,,,,,,,False,1.0,False,1.0,False,1.0
2020-03-01,2020-04-01,40.1431,47.5769,182.0,Azerbaijan,,10139.177,86600.0,0.11708056581986143,0.0013007956473850223,90,Western Asia,,0,3,0,,,,,,,,,,,,,,,,,,,,False,1.0,False,1.0,False,1.0
2020-03-01,2020-04-01,40.1824,116.4142,183.0,China,Beijing,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,276,413,8,,,,,,,,,,,,,,,,,,,,True,40.0,True,40.0,True,40.0
2020-03-01,2020-04-01,41.1129,85.2401,184.0,China,Xinjiang,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,64,76,3,,,,,,,,,,,,,,,,,,,,True,40.0,True,40.0,False,40.0
2020-03-01,2020-04-01,41.2956,122.6085,187.0,China,Liaoning,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,103,122,1,,,,,,,,,,,,,,,,,,,,True,40.0,True,40.0,True,40.0
2020-03-01,2020-04-01,41.6086,21.7453,189.0,North Macedonia,,2083.374,25713.0,0.08102415120756037,0.00026728439902717183,148,Southern Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,5.0,False,5.0,False,5.0
2020-03-01,2020-04-01,42.3154,43.3569,191.0,Georgia,,3989.167,69700.0,0.05723338593974175,0.000511786219955719,132,Western Asia,,0,3,0,,,,,,,,,,,,,,,,,,,,False,5.0,False,5.0,False,5.0
2020-03-01,2020-04-01,43.0,12.0,196.0,Italy,,60461.825999999994,301336.0,0.2006458770276369,0.007756889942226135,23,Southern Europe,,83,1694,34,,,,,,,,,,,,,,,,,,,,True,10.0,True,9.0,True,8.0
2020-03-01,2020-04-01,43.6661,126.1923,197.0,China,Jilin,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,78,93,1,,,,,,,,,,,,,,,,,,,,True,40.0,True,40.0,False,40.0
2020-03-01,2020-04-01,43.7333,7.4167,198.0,Monaco,,39.242,2.02,19.426732673267324,5.034513431877463e-06,208,Western Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,2.0,False,2.0,False,2.0
2020-03-01,2020-04-01,43.9424,12.4578,200.0,San Marino,,33.931,61.0,0.5562459016393442,4.353143959457576e-06,212,Southern Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,4.0,False,4.0,False,4.0
2020-03-01,2020-04-01,44.0935,113.9448,202.0,China,Inner Mongolia,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,52,75,0,,,,,,,,,,,,,,,,,,,,True,40.0,True,40.0,False,40.0
2020-03-01,2020-04-01,45.1,15.2,204.0,Croatia,,4105.267,56594.0,0.07253890871823868,0.0005266811541955889,130,Southern Europe,,0,7,0,,,,,,,,,,,,,,,,,,,,False,6.0,False,6.0,False,6.0
2020-03-01,2020-04-01,45.9432,24.9668,205.0,Romania,,19237.691000000003,238391.0,0.08069805907102198,0.0024680804683198665,61,Eastern Europe,,0,3,0,,,,,,,,,,,,,,,,,,,,False,5.0,False,5.0,False,5.0
2020-03-01,2020-04-01,46.2276,2.2137,207.0,France,,67515.709,640870.0,0.10535008504064787,0.008661860858856077,22,Western Europe,,12,130,2,,,,,,,,,,,,,,,,,,,,True,23.0,True,4.0,True,2.0
2020-03-01,2020-04-01,46.8182,8.2275,210.0,Switzerland,,8654.622,41284.0,0.20963622710977617,0.0011103361374757198,101,Western Europe,,0,27,0,,,,,,,,,,,,,,,,,,,,True,2.0,True,1.0,False,6.0
2020-03-01,2020-04-01,47.5162,14.5501,215.0,Austria,,9006.398000000001,83871.0,0.10738393485233276,0.001155466890164475,97,Western Europe,,0,14,0,,,,,,,,,,,,,,,,,,,,True,1.0,False,6.0,False,6.0
2020-03-01,2020-04-01,47.862,127.7615,216.0,China,Heilongjiang,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,342,480,13,,,,,,,,,,,,,,,,,,,,True,40.0,True,40.0,True,40.0
2020-03-01,2020-04-01,49.2827,-123.1207,220.0,Canada,British Columbia,37742.154,9984670.0,0.003780010155568487,0.004842092178303546,39,Northern America,North America,0,8,0,59,British Columbia,2016A000259,59,British Columbia,,Population,1000.0,1.1.1,0.0,"Population, 2016",1.0,,4648055.0,,,...,,...,False,36.0,False,36.0,False,36.0
2020-03-01,2020-04-01,49.8153,6.1296,222.0,Luxembourg,,625.9780000000001,2586.0,0.24206419180201086,8.030922606033818e-05,168,Western Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,2.0,False,2.0,False,2.0
2020-03-01,2020-04-01,49.8175,15.473,223.0,Czechia,,10708.981000000002,78865.0,0.135788765612122,0.0013738980858829968,86,Eastern Europe,,0,3,0,,,,,,,,,,,,,,,,,,,,False,1.0,False,1.0,False,1.0
2020-03-01,2020-04-01,50.8333,4.0,224.0,Belgium,,11589.623,30528.0,0.3796391181865828,0.0014868791770015794,81,Western Europe,,1,2,0,,,,,,,,,,,,,,,,,,,,False,27.0,False,27.0,False,27.0
2020-03-01,2020-04-01,51.0,9.0,225.0,Germany,,83783.942,357114.0,0.23461399441074837,0.01074897766104282,19,Western Europe,,16,130,0,,,,,,,,,,,,,,,,,,,,True,29.0,True,5.0,True,1.0
2020-03-01,2020-04-01,51.2538,-85.3232,226.0,Canada,Ontario,37742.154,9984670.0,0.003780010155568487,0.004842092178303546,39,Northern America,North America,0,15,0,35,Ontario,2016A000235,35,Ontario,,Population,1000.0,1.1.1,0.0,"Population, 2016",1.0,,13448494.0,,,...,,...,True,2.0,False,36.0,False,36.0
2020-03-01,2020-04-01,52.1326,5.2913,228.0,Netherlands,,17134.872,41850.0,0.4094354121863799,0.0021983013923220288,69,Western Europe,,0,10,0,,,,,,,,,,,,,,,,,,,,True,1.0,False,4.0,False,4.0
2020-03-01,2020-04-01,52.9399,-73.5491,230.0,Canada,Quebec,37742.154,9984670.0,0.003780010155568487,0.004842092178303546,39,Northern America,North America,0,1,0,24,Quebec,2016A000224,24,Quebec,,Population,1000.0,1.1.1,0.0,"Population, 2016",1.0,,8164361.0,,,...,,...,False,36.0,False,36.0,False,36.0
2020-03-01,2020-04-01,53.1424,-7.6921,232.0,Ireland,,4937.786,70273.0,0.07026576352226317,0.0006334883528040491,124,Northern Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,2.0,False,2.0,False,2.0
2020-03-01,2020-04-01,53.7098,27.9534,233.0,Belarus,,9449.323,207600.0,0.04551697013487476,0.0012122915133186039,96,Eastern Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,3.0,False,3.0,False,3.0
2020-03-01,2020-04-01,55.1694,23.8813,237.0,Lithuania,,2722.289,65300.0,0.04168895865237366,0.0003492533646590966,142,Northern Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,3.0,False,3.0,False,3.0
2020-03-01,2020-04-01,55.3781,-3.4360000000000004,238.0,United Kingdom,,67886.011,242900.0,0.27948131329765336,0.008709368386322849,21,Northern Europe,,8,36,0,,,,,,,,,,,,,,,,,,,,True,7.0,True,1.0,False,31.0
2020-03-01,2020-04-01,56.1304,-106.3468,0.0,Canada,,37742.154,9984670.0,0.003780010155568487,0.004842092178303546,39,Northern America,North America,6,0,0,,,,,,,,,,,,,,,,,,,,False,36.0,False,36.0,False,36.0
2020-03-01,2020-04-01,56.2639,9.5018,239.0,Denmark,,5792.201999999999,43094.0,0.13440854875388683,0.0007431048052889124,115,Northern Europe,,0,4,0,,,,,,,,,,,,,,,,,,,,False,4.0,False,4.0,False,4.0
2020-03-01,2020-04-01,58.5953,25.0136,241.0,Estonia,,1326.535,45227.0,0.029330598978486305,0.00017018649088618244,155,Northern Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,4.0,False,4.0,False,4.0
2020-03-01,2020-04-01,60.0,90.0,242.0,Russia,,145934.462,17098242.0,0.008535056528033701,0.018722516923521004,9,Eastern Europe,,2,2,0,,,,,,,,,,,,,,,,,,,,False,31.0,False,31.0,False,31.0
2020-03-01,2020-04-01,60.472,8.4689,243.0,Norway,,5421.241,323802.0,0.01674245681002588,0.0006955127320713728,119,Northern Europe,,0,19,0,,,,,,,,,,,,,,,,,,,,True,2.0,False,5.0,False,5.0
2020-03-01,2020-04-01,63.0,16.0,245.0,Sweden,,10099.265,450295.0,0.022428108240153677,0.001295675176968298,91,Northern Europe,,0,14,0,,,,,,,,,,,,,,,,,,,,True,2.0,False,31.0,False,31.0
2020-03-01,2020-04-01,64.0,26.0,246.0,Finland,,5540.72,338424.0,0.01637212490839893,0.0007108411717616865,116,Northern Europe,,1,6,0,,,,,,,,,,,,,,,,,,,,False,33.0,False,33.0,False,33.0
2020-03-01,2020-04-01,64.9631,-19.0208,249.0,Iceland,,341.24300000000005,103000.0,0.003313038834951457,4.377943191055913e-05,177,Northern Europe,,0,3,0,,,,,,,,,,,,,,,,,,,,False,3.0,False,3.0,False,3.0
2020-03-02,2020-04-01,-41.4545,145.9707,0.0,Australia,Tasmania,25499.884,7692024.0,0.003315107181152841,0.0032714823023627035,55,Australia and New Zealand,,0,1,0,,,,,,,,,,,,,,,,,,,,False,37.0,False,37.0,False,37.0
2020-03-02,2020-04-01,-40.9006,174.886,1.0,New Zealand,,4822.233,270467.0,0.017829284164056984,0.0006186635953861362,126,Australia and New Zealand,,0,1,0,,,,,,,,,,,,,,,,,,,,False,4.0,False,4.0,False,4.0
2020-03-02,2020-04-01,-37.8136,144.9631,3.0,Australia,Victoria,25499.884,7692024.0,0.003315107181152841,0.0032714823023627035,55,Australia and New Zealand,,4,9,0,,,,,,,,,,,,,,,,,,,,False,37.0,False,37.0,False,37.0
2020-03-02,2020-04-01,-34.9285,138.6007,6.0,Australia,South Australia,25499.884,7692024.0,0.003315107181152841,0.0032714823023627035,55,Australia and New Zealand,,2,3,0,,,,,,,,,,,,,,,,,,,,False,37.0,False,37.0,False,37.0
2020-03-02,2020-04-01,-33.8688,151.2093,7.0,Australia,New South Wales,25499.884,7692024.0,0.003315107181152841,0.0032714823023627035,55,Australia and New Zealand,,4,6,0,,,,,,,,,,,,,,,,,,,,False,37.0,False,37.0,False,37.0
2020-03-02,2020-04-01,-31.9505,115.8605,9.0,Australia,Western Australia,25499.884,7692024.0,0.003315107181152841,0.0032714823023627035,55,Australia and New Zealand,,0,2,1,,,,,,,,,,,,,,,,,,,,False,37.0,False,37.0,False,37.0
2020-03-02,2020-04-01,-28.0167,153.4,11.0,Australia,Queensland,25499.884,7692024.0,0.003315107181152841,0.0032714823023627035,55,Australia and New Zealand,,1,9,0,,,,,,,,,,,,,,,,,,,,False,37.0,False,37.0,False,37.0
2020-03-02,2020-04-01,-14.235,-51.9253,26.0,Brazil,,212559.417,8515767.0,0.02496068962431687,0.027270099382257346,6,Latin America and the Caribbean,South America,0,2,0,,,,,,,,,,,,,,,,,,,,False,6.0,False,6.0,False,6.0
2020-03-02,2020-04-01,-1.8312,-78.1834,38.0,Ecuador,,17643.054,276841.0,0.06372991717267312,0.0022634980975062284,67,Latin America and the Caribbean,South America,0,6,0,,,,,,,,,,,,,,,,,,,,False,2.0,False,2.0,False,2.0
2020-03-02,2020-04-01,-0.7893,113.9213,40.0,Indonesia,,273523.615,1904569.0,0.14361444242765686,0.03509144064148565,4,South-eastern Asia,,0,2,0,,,,,,,,,,,,,,,,,,,,False,1.0,False,1.0,False,1.0
2020-03-02,2020-04-01,1.2833,103.8333,44.0,Singapore,,5850.342,710.0,8.239918309859155,0.0007505638188694986,114,South-eastern Asia,,78,108,0,,,,,,,,,,,,,,,,,,,,True,33.0,True,27.0,True,3.0
2020-03-02,2020-04-01,2.5,112.5,46.0,Malaysia,,32365.999,330803.0,0.09784070579771043,0.004152363709842326,45,South-eastern Asia,,18,29,0,,,,,,,,,,,,,,,,,,,,True,28.0,True,3.0,False,38.0
2020-03-02,2020-04-01,7.0,81.0,58.0,Sri Lanka,,21413.249,65610.0,0.3263717268709038,0.002747191522109899,58,Southern Asia,,1,1,0,,,,,,,,,,,,,,,,,,,,False,36.0,False,36.0,False,36.0
2020-03-02,2020-04-01,9.082,8.6753,64.0,Nigeria,,206139.58899999998,923768.0,0.22315082250088764,0.02644647392238417,7,Sub-Saharan Africa,,0,1,0,,,,,,,,,,,,,,,,,,,,False,4.0,False,4.0,False,4.0
2020-03-02,2020-04-01,11.55,104.9167,70.0,Cambodia,,16718.965,181035.0,0.09235211423205457,0.002144943016655349,71,South-eastern Asia,,1,1,0,,,,,,,,,,,,,,,,,,,,False,36.0,False,36.0,False,36.0
2020-03-02,2020-04-01,13.0,122.0,80.0,Philippines,,109581.07800000001,342353.0,0.32008213160100835,0.014058595613643853,13,South-eastern Asia,,1,3,1,,,,,,,,,,,,,,,,,,,,False,33.0,False,33.0,False,33.0
2020-03-02,2020-04-01,14.4974,-14.4524,85.0,Senegal,,16743.927,196722.0,0.08511466434867478,0.002148145491663924,70,Sub-Saharan Africa,,0,1,0,,,,,,,,,,,,,,,,,,,,False,1.0,False,1.0,False,1.0
2020-03-02,2020-04-01,15.0,101.0,87.0,Thailand,,69799.978,513120.0,0.13603051527907703,0.008954918882466528,20,South-eastern Asia,,31,43,1,,,,,,,,,,,,,,,,,,,,True,35.0,True,28.0,False,41.0
2020-03-02,2020-04-01,16.0,108.0,93.0,Vietnam,,97338.579,331212.0,0.29388602768015654,0.012487956358375352,15,South-eastern Asia,,16,16,0,,,,,,,,,,,,,,,,,,,,True,26.0,False,40.0,False,40.0
2020-03-02,2020-04-01,18.7357,-70.1627,107.0,Dominican Republic,,10847.91,48671.0,0.22288241457952374,0.0013917218440140117,85,Latin America and the Caribbean,North America,0,1,0,,,,,,,,,,,,,,,,,,,,False,2.0,False,2.0,False,2.0
2020-03-02,2020-04-01,19.1959,109.7453,109.0,China,Hainan,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,151,168,5,,,,,,,,,,,,,,,,,,,,True,41.0,True,41.0,True,41.0
2020-03-02,2020-04-01,21.0,57.0,112.0,Oman,,5106.626,309500.0,0.016499599353796447,0.0006551495129854412,120,Western Asia,,1,6,0,,,,,,,,,,,,,,,,,,,,False,8.0,False,8.0,False,8.0
2020-03-02,2020-04-01,21.0,78.0,113.0,India,,1380004.385,3287590.0,0.41976170538297053,0.1770462925521711,2,Southern Asia,,3,5,0,,,,,,,,,,,,,,,,,,,,False,33.0,False,33.0,False,33.0
2020-03-02,2020-04-01,22.1667,113.55,118.0,China,Macau,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,8,10,0,,,,,,,,,,,,,,,,,,,,True,41.0,False,41.0,False,41.0
2020-03-02,2020-04-01,22.3,114.2,119.0,China,Hong Kong,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,36,100,2,,,,,,,,,,,,,,,,,,,,True,41.0,True,41.0,True,41.0
2020-03-02,2020-04-01,23.3417,113.4244,120.0,China,Guangdong,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,1059,1350,7,,,,,,,,,,,,,,,,,,,,True,41.0,True,41.0,True,41.0
2020-03-02,2020-04-01,23.6345,-102.5528,121.0,Mexico,,128932.75300000001,1964375.0,0.06563550900413619,0.01654129954608428,10,Latin America and the Caribbean,North America,0,5,0,,,,,,,,,,,,,,,,,,,,False,4.0,False,4.0,False,4.0
2020-03-02,2020-04-01,23.8298,108.7881,124.0,China,Guangxi,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,192,252,2,,,,,,,,,,,,,,,,,,,,True,41.0,True,41.0,True,41.0
2020-03-02,2020-04-01,24.0,45.0,125.0,Saudi Arabia,,34813.871,2149690.0,0.016194833208509132,0.004466411017918284,41,Western Asia,,0,1,0,,,,,,,,,,,,,,,,,,,,False,1.0,False,1.0,False,1.0
2020-03-02,2020-04-01,24.0,54.0,126.0,United Arab Emirates,,9890.402,83600.0,0.11830624401913875,0.0012688793057353785,93,Western Asia,,5,21,0,,,,,,,,,,,,,,,,,,,,True,10.0,False,34.0,False,34.0
2020-03-02,2020-04-01,24.974,101.487,127.0,China,Yunnan,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,168,174,2,,,,,,,,,,,,,,,,,,,,True,41.0,True,41.0,True,41.0
2020-03-02,2020-04-01,25.3548,51.1839,129.0,Qatar,,2881.053,11586.0,0.24866675297773175,0.00036962183442359873,139,Western Asia,,0,3,0,,,,,,,,,,,,,,,,,,,,False,3.0,False,3.0,False,3.0
2020-03-02,2020-04-01,26.0,30.0,130.0,Egypt,,102334.40400000001,1002450.0,0.10208429747119559,0.013128890767065257,14,Northern Africa,,1,2,0,,,,,,,,,,,,,,,,,,,,False,18.0,False,18.0,False,18.0
2020-03-02,2020-04-01,26.0275,50.55,131.0,Bahrain,,1701.575,765.0,2.224281045751634,0.00021830187535922977,152,Western Asia,,0,49,0,,,,,,,,,,,,,,,,,,,,True,7.0,True,6.0,False,8.0
2020-03-02,2020-04-01,26.0789,117.9874,132.0,China,Fujian,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,255,296,1,,,,,,,,,,,,,,,,,,,,True,41.0,True,41.0,True,41.0
2020-03-02,2020-04-01,26.8154,106.8748,134.0,China,Guizhou,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,114,146,2,,,,,,,,,,,,,,,,,,,,True,41.0,True,41.0,True,41.0
2020-03-02,2020-04-01,27.6104,111.7088,136.0,China,Hunan,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,887,1018,4,,,,,,,,,,,,,,,,,,,,True,41.0,True,41.0,True,41.0
2020-03-02,2020-04-01,27.614,115.7221,137.0,China,Jiangxi,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,850,935,1,,,,,,,,,,,,,,,,,,,,True,41.0,True,41.0,True,41.0
2020-03-02,2020-04-01,28.0339,1.6596,138.0,Algeria,,43851.044,2381741.0,0.018411340275873826,0.005625826156155386,33,Northern Africa,,0,3,0,,,,,,,,,,,,,,,,,,,,False,7.0,False,7.0,False,7.0
2020-03-02,2020-04-01,28.1667,84.25,139.0,Nepal,,29136.807999999997,147181.0,0.1979658243930942,0.003738077856328289,49,Southern Asia,,1,1,0,,,,,,,,,,,,,,,,,,,,False,38.0,False,38.0,False,38.0
2020-03-02,2020-04-01,29.1832,120.0934,140.0,China,Zhejiang,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,1069,1206,1,,,,,,,,,,,,,,,,,,,,True,41.0,True,41.0,True,41.0
2020-03-02,2020-04-01,29.5,47.75,141.0,Kuwait,,4270.571,17818.0,0.23967734874845661,0.0005478886667674016,129,Western Asia,,0,56,0,,,,,,,,,,,,,,,,,,,,True,7.0,True,6.0,False,8.0
2020-03-02,2020-04-01,30.0572,107.874,142.0,China,Chongqing,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,469,576,6,,,,,,,,,,,,,,,,,,,,True,41.0,True,41.0,True,41.0
2020-03-02,2020-04-01,30.3753,69.3451,143.0,Pakistan,,220892.34,881912.0,0.25046982011810703,0.02833916346589989,5,Southern Asia,,0,4,0,,,,,,,,,,,,,,,,,,,,False,6.0,False,6.0,False,6.0
2020-03-02,2020-04-01,30.6171,102.7103,144.0,China,Sichuan,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,386,538,3,,,,,,,,,,,,,,,,,,,,True,41.0,True,41.0,True,41.0
2020-03-02,2020-04-01,30.9756,112.2707,145.0,China,Hubei,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,33934,67103,2803,,,,,,,,,,,,,,,,,,,,True,41.0,True,41.0,True,41.0
2020-03-02,2020-04-01,31.0,35.0,146.0,Israel,,8655.535,20770.0,0.41673254694270584,0.0011104532699043243,100,Western Asia,,1,10,0,,,,,,,,,,,,,,,,,,,,True,2.0,False,11.0,False,11.0
2020-03-02,2020-04-01,31.202,121.4491,147.0,China,Shanghai,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,292,337,3,,,,,,,,,,,,,,,,,,,,True,41.0,True,41.0,True,41.0
2020-03-02,2020-04-01,31.6927,88.0924,149.0,China,Tibet,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,1,1,0,,,,,,,,,,,,,,,,,,,,False,41.0,False,41.0,False,41.0
2020-03-02,2020-04-01,31.7917,-7.0926,150.0,Morocco,,36910.56,446550.0,0.08265717164931138,0.004735403651651777,40,Northern Africa,,0,1,0,,,,,,,,,,,,,,,,,,,,False,1.0,False,1.0,False,1.0
2020-03-02,2020-04-01,31.8257,117.2264,151.0,China,Anhui,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,917,990,6,,,,,,,,,,,,,,,,,,,,True,41.0,True,41.0,True,41.0
2020-03-02,2020-04-01,32.0,53.0,153.0,Iran,,83992.94900000001,1648195.0,0.0509605653457267,0.010775792006612783,18,Southern Asia,,291,1501,66,,,,,,,,,,,,,,,,,,,,True,11.0,True,10.0,True,6.0
2020-03-02,2020-04-01,32.9711,119.455,155.0,China,Jiangsu,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,543,631,0,,,,,,,,,,,,,,,,,,,,True,41.0,True,41.0,True,41.0
2020-03-02,2020-04-01,33.0,44.0,156.0,Iraq,,40222.492999999995,438317.0,0.09176576085344623,0.00516030480791237,36,Western Asia,,0,26,0,,,,,,,,,,,,,,,,,,,,True,3.0,True,1.0,False,8.0
2020-03-02,2020-04-01,33.0,65.0,157.0,Afghanistan,,38928.346,652230.0,0.059684997623537704,0.004994273503332483,37,Southern Asia,,0,1,0,,,,,,,,,,,,,,,,,,,,False,8.0,False,8.0,False,8.0
